Year,Reporting Facility,Submission ID,Facility Sub Type,Facility Sub Type Grouping,Operator,COMPRESSOR (m3),PNEUMATICINSTRUMENT (m3),PNEAMATICPUMP (m3),FUGITIVE (m3),ROUTINEVENT (m3)
2021,ABBT0056865,31487335,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,112,0,0,1200
2021,ABBT0122793,31495701,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3396,2137,0,3900
2021,ABBT0100327,31492355,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3363,0,0,500
2021,ABBT0100610,31492418,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,463,1990,0,500
2021,ABBT0100649,31492427,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3524,1717,0,0
2021,ABBT0105461,31492868,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,704,990,0,2900
2021,ABBT0065658,31488191,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1198,1454,0,2500
2021,ABBT0127730,31496878,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3762,1990,0,3600
2021,ABBT0080595,31489221,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,704,990,0,900
2021,ABBT0113617,31493940,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,244,2857,0,1200
2021,ABBT0125453,31496305,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,951,3430,0,1000
2021,ABBT0155005,31502914,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,18600
2021,ABBT0112988,31493821,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1700,2156,0,1300
2021,ABBT0112300,31493673,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,704,990,0,1800
2021,ABBT0115812,31494365,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,710,3430,0,10100
2021,ABBT0130189,31497460,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2053,1990,0,0
2021,ABBT0133291,31498197,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2269,0,0,300
2021,ABBT0133379,31498209,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2161,1990,0,1200
2021,ABBT0130074,31497439,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3109,2426,0,900
2021,ABBT0090668,31490569,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3399,1990,0,1100
2021,ABBT0067521,31488425,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,80,1990,0,200
2021,ABBT0132641,31498055,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3089,6679,0,600
2021,ABBT0151658,31502173,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,6900
2021,ABBT0119554,31495051,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2850,1990,0,200
2021,ABBT0132640,31498054,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3480,6661,0,1500
2021,ABBT0153755,31502590,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,991,990,0,2600
2021,ABBT0130403,31497546,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1463,1990,0,1800
2021,ABBT0126262,31496492,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1845,0,0,1200
2021,ABBT0123601,31495872,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,1000
2021,ABBT0124449,31496058,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2383,0,0,2000
2021,ABBT0138096,31499319,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2268,0,0,7400
2021,ABBT0130415,31497549,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2347,2132,0,1200
2021,ABBT0154514,31502782,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2918,0,0,900
2021,ABBT0155006,31502915,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,9360
2021,ABBT0133697,31498270,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3871,2568,0,500
2021,ABBT0138760,31499475,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,102,0,0,800
2021,ABBT0147737,31501457,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3109,1990,0,700
2021,ABBT0119214,31494995,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1434,1990,0,1200
2021,ABBT0112440,31493703,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2693,1990,0,100
2021,ABBT0113808,31493977,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,710,3430,0,0
2021,ABBT0114616,31494147,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,239,1990,0,0
2021,ABBT0113357,31493878,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0119637,31495074,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2812,0,0,1200
2021,ABBT0104544,31492750,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2799,4215,0,2900
2021,ABBT0154513,31502781,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1314,0,0,3200
2021,ABBT0131262,31497726,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2386,1862,0,1300
2021,ABBT0122078,31495560,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2113,1990,0,700
2021,ABBT0125086,31496215,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,1900
2021,ABBT0135621,31498736,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2359,3970,0,0
2021,ABBT0126009,31496441,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,793,1990,0,0
2021,ABBT0126267,31496493,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1438,2056,0,1100
2021,ABBT0118359,31494826,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1920,0,0,700
2021,ABBT0123134,31495767,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2913,1137,0,1800
2021,ABBT0123753,31495911,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1967,1715,0,1200
2021,ABBT0139623,31499690,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1120,2032,0,1200
2021,ABBT4860050,31505389,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,31,1715,0,1100
2021,ABBT0131279,31497732,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2373,990,0,5100
2021,ABBT0131338,31497753,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,141,0,0,1800
2021,ABBT0134391,31498459,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0134392,31498460,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0076323,31488739,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,710,4017,0,1200
2021,ABBT9350011,31506496,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1903,0,0,1200
2021,ABBT0141796,31500098,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0153756,31502591,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1740,0,0,1000
2021,ABBT0081469,31489296,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,297,1284,0,1800
2021,ABBT0139935,31499764,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1920,0,0,1200
2021,ABBT0154308,31502744,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3033,0,0,0
2021,ABBT0147738,31501458,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3382,990,0,100
2021,ABBT4860002,31505379,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,4,0,0,1200
2021,ABBT0158633,31504099,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,5054,3401,0,0
2021,ABBT9350080,31506507,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,282,990,0,900
2021,ABBT0157650,31503674,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,3667,0,0,5600
2021,ABBT0096373,31491605,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1051,0,0,20000
2021,ABBT9350006,31506495,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,1200
2021,ABBT0125347,31496267,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1901,0,0,4900
2021,ABBT0128073,31496943,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1966,0,0,1800
2021,ABBT0134189,31498389,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0062392,31487897,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0078463,31488979,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1588,4780,0,2600
2021,ABBT0088134,31490228,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,704,2861,0,1200
2021,ABBT4860003,31505380,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,112,3439,0,1800
2021,ABBT0121315,31495373,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0124202,31496022,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1920,0,0,1300
2021,ABBT0138197,31499353,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1540,990,0,2600
2021,ABBT0160808,31504776,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,24,0,0,0
2021,ABBT9350027,31506498,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0057587,31487384,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,112,3439,0,100
2021,ABBT0079790,31489135,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,0,0,0,0
2021,ABBT0085092,31489777,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,390,2440,0,400
2021,ABBT0089443,31490398,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1964,3430,0,1100
2021,ABBT0092663,31490893,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1679,2492,0,52800
2021,ABBT0098981,31492075,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1944,0,0,0
2021,ABBT0110541,31493348,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,704,990,0,2900
2021,ABBT0110543,31493349,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,1963,2492,0,800
2021,ABBT0127235,31496774,Crude Oil Single,Crude Oil Battery,Torxen Energy Ltd.,0,2837,2227,0,400
2021,ABBT0055612,31487248,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1300
2021,ABBT0053846,31487128,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,4100
2021,ABBT0053847,31487129,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1300
2021,ABBT0042355,31486470,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,200
2021,ABBT0053845,31777232,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,100
2021,ABBT0050167,31486898,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0042849,31486497,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0091049,31776985,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,9100
2021,ABBT0117657,31776707,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0059208,31777288,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,600
2021,ABBT0061051,31487731,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1500
2021,ABBT0091004,31490612,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,600
2021,ABBT0117654,31494703,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,23300
2021,ABBT0058104,31487423,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,2200
2021,ABBT0136802,31499049,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,9500
2021,ABBT0042634,31486483,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0136803,31499050,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,34600
2021,ABBT0149329,31777292,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,2,0,0,0,47900
2021,ABBT0150378,31501944,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,2,0,0,0,34900
2021,ABBT0058796,31487495,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,100
2021,ABBT0064682,31488100,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1900
2021,ABBT0064683,31488101,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1000
2021,ABBT0148004,31776547,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,25300
2021,ABBT0155738,31503150,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,4,0,0,0,155000
2021,ABBT0156262,31503323,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,2700
2021,ABBT0111550,31776798,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1100
2021,ABBT0100815,31492457,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0147147,31777298,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,34900
2021,ABBT0110989,31493442,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,78500
2021,ABBT0149739,31777086,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,36300
2021,ABBT0147470,31777070,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,26100
2021,ABBT0157934,31777205,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,137900
2021,ABBT0156150,31503283,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0158128,31503897,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1900
2021,ABBT0147633,31776835,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,4,0,0,0,106700
2021,ABBT0111179,31493480,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0147634,31777295,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,4,0,0,0,27500
2021,ABBT0148003,31771651,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0149701,31501839,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,7,0,0,0,106100
2021,ABBT0149703,31777297,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,30900
2021,ABBT0156037,31503251,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,81200
2021,ABBT0149700,31777452,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,21600
2021,ABBT0157947,31503793,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,77100
2021,ABBT0150283,31501920,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,4,0,0,0,15400
2021,ABBT7470044,31506025,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,100
2021,ABBT0131579,31497807,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,10100
2021,ABBT0136801,31499048,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,2900
2021,ABBT0149702,31501840,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,2,0,0,0,17100
2021,ABBT0147352,31777266,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,91200
2021,ABBT0137755,31499255,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,56800
2021,ABBT0160711,31504761,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,300
2021,ABBT0137756,31499256,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1300
2021,ABBT0158127,31503896,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,9400
2021,ABBT0159319,31504362,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1500
2021,ABBT0149330,31777173,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,22900
2021,ABBT0156259,31503321,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,0
2021,ABBT0159520,31504434,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,500
2021,ABBT0157637,31503663,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,9800
2021,ABBT0157638,31503664,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,2500
2021,ABBT0156149,31503282,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,62800
2021,ABBT0159521,31504435,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,500
2021,ABBT0160710,31774010,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,300
2021,ABBT7470075,31506026,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,200
2021,ABBT0052946,31487075,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1700
2021,ABBT0058103,31487422,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,1200
2021,ABBT0146931,31777271,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,34200
2021,ABBT0147471,31777114,Crude Oil Single,Crude Oil Battery,Grizzly Resources Ltd.,0,0,0,0,62500
2021,ABBT0115003,31494257,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,2565
2021,ABBT0051328,31486974,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT0145307,31500877,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,485
2021,ABBT0096762,31826027,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,448,0
2021,ABBT0080513,31489210,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,406,0,0,13
2021,ABBT0117247,31826034,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,1633,0,1286,870
2021,ABBT0056691,31825711,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,2866,44404,175877,492
2021,ABBT0110282,31825733,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,2285,0,86,1905
2021,ABBT0061778,31826015,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,2608,0,702,3
2021,ABBT0111187,31493483,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,4791,8307,0,41543
2021,ABBT0156004,31825782,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,3474,0
2021,ABBT1370007,31504874,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,76,0,0,0
2021,ABBT1570026,31504895,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT0131549,31826046,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,1399,4919,301,282
2021,ABBT0142995,31826047,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT9200160,31506422,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,3535,0,0,24151
2021,ABBT9200037,31506410,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,4867,0,2753
2021,ABBT9200091,31506414,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,7
2021,ABBT9200137,31506418,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,4
2021,ABBT1570023,31826065,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT0156007,31503239,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT0123751,31825748,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,377,4919,354,5516
2021,ABBT0155532,31826057,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,3698,0,0,941,0
2021,ABBT0158330,31503966,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT9200222,31506429,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,16131
2021,ABBT9200223,31506430,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,28404
2021,ABBT5190032,31505441,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT5190047,31505442,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT5190053,31505443,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT0157719,31826060,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,1369,45414,8832,0
2021,ABBT0155817,31503190,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,1789,2758,17567,0,14668
2021,ABBT9200232,31826071,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT0146009,31500998,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,76944
2021,ABBT0151351,31502131,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT5190019,31825792,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,1375,0
2021,ABBT1370006,31504873,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT5190014,31826067,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,0
2021,ABBT9200212,31506427,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,0,0,0,3
2021,ABBT9200243,31825795,Crude Oil Single,Crude Oil Battery,Whitecap Resources Inc.,0,1235,0,474,569
2021,ABBT0068244,31488490,Crude Oil Single,Crude Oil Battery,Obsidian Energy Ltd.,0,0,0,0,0
2021,ABBT0056332,31487303,Crude Oil Single,Crude Oil Battery,Rising Star Resources Ltd.,0,0,0,0,0
2021,ABBT0086400,31489962,Crude Oil Single,Crude Oil Battery,Strathcona Resources Ltd.,0,0,0,0,0
2021,ABBT0086079,31489917,Crude Oil Single,Crude Oil Battery,Lexin Resources Ltd.,0,0,0,0,0
2021,ABBT0088137,31490230,Crude Oil Single,Crude Oil Battery,Ovintiv Canada ULC,0,7447,7091,0,0
2021,ABBT0047663,31486750,Crude Oil Single,Crude Oil Battery,Rising Star Resources Ltd.,0,0,0,0,0
2021,ABBT0068628,31488520,Crude Oil Single,Crude Oil Battery,Birchcliff Energy Ltd.,0,0,0,0,0
2021,ABBT0090034,31490472,Crude Oil Single,Crude Oil Battery,Tamarack Valley Energy Ltd.,0,0,0,0,0
2021,ABBT0143302,31777217,Crude Oil Single,Crude Oil Battery,Shell Canada Energy,0,1837,12337,20706,0
2021,ABBT0061153,31487742,Crude Oil Single,Crude Oil Battery,Obsidian Energy Ltd.,0,0,0,0,0
2021,ABBT0051133,31486962,Crude Oil Single,Crude Oil Battery,Tidewater Midstream and Infrastructure Ltd.,0,0,0,0,0
2021,ABBT0096353,31491598,Crude Oil Single,Crude Oil Battery,Spoke Resources Ltd.,0,0,0,0,0
2021,ABBT0056420,31487308,Crude Oil Single,Crude Oil Battery,Obsidian Energy Ltd.,0,0,0,0,0
2021,ABBT0058572,31487461,Crude Oil Single,Crude Oil Battery,Tamarack Valley Energy Ltd.,0,627,0,0,0
2021,ABBT0057121,31487354,Crude Oil Single,Crude Oil Battery,Canamax Energy Ltd.,0,0,0,0,0
2021,ABBT0051014,31486953,Crude Oil Single,Crude Oil Battery,Obsidian Energy Ltd.,0,0,0,0,0
2021,ABBT0065829,31488218,Crude Oil Single,Crude Oil Battery,Blue Sky Resources Ltd.,0,0,0,0,0
2021,ABBT0109542,31493239,Crude Oil Single,Crude Oil Battery,Paramount Resources Ltd.,0,0,0,0,0
2021,ABBT0077571,31488885,Crude Oil Single,Crude Oil Battery,Blue Sky Resources Ltd.,0,0,0,0,0
2021,ABBT0048139,31486777,Crude Oil Single,Crude Oil Battery,Rising Star Resources Ltd.,0,0,0,0,0
2021,ABBT0051318,31486973,Crude Oil Single,Crude Oil Battery,Tidewater Midstream and Infrastructure Ltd.,0,0,0,0,0
2021,ABBT0052608,31487053,Crude Oil Single,Crude Oil Battery,Strathcona Resources Ltd.,0,0,0,0,0
2021,ABBT0086453,31489969,Crude Oil Single,Crude Oil Battery,Aspenleaf Energy Limited,0,0,0,0,0
2021,ABBT0084819,31489738,Crude Oil Single,Crude Oil Battery,XTO Energy Canada,0,0,0,0,0
2021,ABBT0124730,31496140,Crude Oil Single,Crude Oil Battery,Birchcliff Energy Ltd.,0,4114,1089,0,0
2021,ABBT0064108,31488047,Crude Oil Single,Crude Oil Battery,Spoke Resources Ltd.,0,0,0,0,0
2021,ABBT0051269,31486972,Crude Oil Single,Crude Oil Battery,Obsidian Energy Ltd.,0,0,0,0,0
2021,ABBT0060812,31487705,Crude Oil Single,Crude Oil Battery,Obsidian Energy Ltd.,0,0,0,0,0
2021,ABBT0099422,31492174,Crude Oil Single,Crude Oil Battery,Tourmaline Oil Corp.,0,0,0,0,0
2021,ABBT0100409,31782271,Crude Oil Single,Crude Oil Battery,Long Run Exploration Ltd.,0,0,0,0,0
2021,ABBT0105543,31492889,Crude Oil Single,Crude Oil Battery,Long Run Exploration Ltd.,0,0,0,0,0
2021,ABBT0043866,31486554,Crude Oil Single,Crude Oil Battery,Kelt Exploration Ltd.,0,0,0,0,0
2021,ABBT0092975,31490967,Crude Oil Single,Crude Oil Battery,Spoke Resources Ltd.,0,0,0,0,0
2021,ABBT0113957,31494027,Crude Oil Single,Crude Oil Battery,Canamax Energy Ltd.,0,0,0,0,0
2021,ABBT0049223,31486834,Crude Oil Single,Crude Oil Battery,Strathcona Resources Ltd.,0,0,0,0,0
2021,ABBT0077597,31488887,Crude Oil Single,Crude Oil Battery,Tamarack Valley Energy Ltd.,0,0,0,0,0
