Kermit FacilityID,Operator,KERMIT Status,Kermit Facility Name,Kermit Facility Type Code,Survey Date,Survey Method,Submission Survey ID - Operator,Unique Survey ID - BIL Generate,Survey Type,Survey Sequence1,Number of Surveys Submitted Per Facility,Number Surveys Required Proation/Days Active,Days Between Surveys,Ambient Temp C,Wind Speed MS,Precipitation,Detection Instr Make,Emitting Device Ind,FLIR Instr Model,Stor Controlled Ind,Stor Uncontrolled Ind,Fac Pressurized Days,Leak Detection Ind,Leak Unique ID - Operator,Leak ID Unique _ BCOGC,Leak H2S Ind,Leak Building Ind,Leak Building Det Ind,Process Block,Process Block Other,Leaking Comp,Leaking Comp Other,Leaking Service,Leaking Service Other,Leak Quant Method,Leak Rate CMH,Leak rate gps,leakrate m3/year,,sum leaks,Leak Repaired Ind,Non Meas Reason,Non Meas Reason Other,Repair Date,Sum of Days Detection and Repair,Same Day Detection and Repair,Repair Confirmation,Repair Applied,Repair Other,Repair Delay,Delay Other,Turn Around Ind,Turn Around Date
18246,Altagas Holdings Inc.,Active,ALTAGAS HOLDINGS TOWNSEND A-033-J/094-B-09 002,GP,11-May-20,OGI,MEG-3361613544092,18246-1-2020,TParty,1,3,3,,8,2.8,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611456,18246-33611456-Other-Inlet/Discharge Piping-Connector--,NO,NO,,Other,Inlet/Discharge Piping,Connector,,NGas,,HFSampler,0.115,1.427916667,1007.4,1.427916667,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2022-06-30
26230,Altagas Holdings Inc.,Active,ALTAGAS HOLDINGS NORTH PINE 06-29-087-20 001,NGL,25-Aug-20,OGI,MEG-3361613508138,26230-2-2020,TParty,2,3,1,103,13,4.7,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611425,26230-33611425-Other-Process Building-Connector--,NO,YES,YES,Other,Process Building,Connector,,NGas,,HFSampler,0.115,1.427916667,1007.4,1.427916667,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2022-06-30
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,21-Dec-20,OGI,MEG-3341608567804,26946-3-2020,TParty,3,3,3,63,-1,5.3,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33410940,26946-33410940-Comp--Connector--,NO,NO,NO,Comp,,Connector,,NGas,,HFSampler,0.115,1.427916667,1007.4,1.427916667,,NO,,,,,NO,,,,Other,Asset Transfer,NO,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,21-Dec-20,OGI,MEG-3861608562205,932-3-2020,TParty,3,3,3,60,-5,5,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410347,932-37410347-Other-Inlet/Discharge Piping-Valve--,NO,NO,,Other,Inlet/Discharge Piping,Valve,,Butane,,HFSampler,0.113,1.403083333,989.88,1.403083333,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2025-09-30
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,21-Dec-20,OGI,MEG-3861608562205,932-3-2020,TParty,3,3,3,60,-5,5,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410340,932-37410340-Other-Inlet/Discharge Piping-Connector--,NO,NO,,Other,Inlet/Discharge Piping,Connector,,Butane,,HFSampler,0.112,1.390666667,981.12,1.390666667,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2025-09-30
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,18-Apr-20,OGI,MEG-3311587226003,2435-1-2020,TParty,1,3,3,,0,2.8,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,364,YES,33110309,2435-33110309-Comp--Connector--6/4/2021,NO,NO,NO,Comp,,Connector,,LLiquid,,HFSampler,0.112,1.390666667,981.12,1.390666667,,YES,,,04-Jun-21,412,NO,STest,Tighten,,Other,Unknown,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,21-Dec-20,OGI,MEG-3861608562205,932-3-2020,TParty,3,3,3,60,-5,5,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410400,932-37410400-Other-Inlet/Discharge Piping-Connector--2/2/2021,NO,NO,,Other,Inlet/Discharge Piping,Connector,,Propane,,HFSampler,0.111,1.37825,972.36,1.37825,,YES,Other,It was measured,02-Feb-21,43,NO,STest,Tighten,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,21-Dec-20,OGI,MEG-3861608562205,932-3-2020,TParty,3,3,3,60,-5,5,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410403,932-37410403-Other-Inlet/Discharge Piping-Connector--,NO,NO,,Other,Inlet/Discharge Piping,Connector,,Propane,,HFSampler,0.111,1.37825,972.36,1.37825,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2025-09-30
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,21-Dec-20,OGI,MEG-3861608562205,932-3-2020,TParty,3,3,3,60,-5,5,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410412,932-37410412-Other-Process Building-Connector--,NO,NO,,Other,Process Building,Connector,,Propane,,HFSampler,0.111,1.37825,972.36,1.37825,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2025-09-30
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,03-Sep-20,OGI,MEG-3221599145002,2435-3-2020,TParty,3,3,3,73,10,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210618,2435-32210618-Comp--Connector--10/14/2020,NO,NO,NO,Comp,,Connector,,NGas,,HFSampler,0.111,1.37825,972.36,1.37825,,YES,,,14-Oct-20,41,NO,STest,Tighten,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210673,2435-32210673-Comp--CValve--9/23/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.111,1.37825,972.36,1.37825,,YES,,,23-Sep-21,384,NO,STest,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210674,2435-32210674-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.111,1.37825,972.36,1.37825,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210675,2435-32210675-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.111,1.37825,972.36,1.37825,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,16-Jun-20,OGI,MEG-3311592319338,26946-1-2020,TParty,1,3,3,,9,3.1,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33110465,26946-33110465-Comp--Connector--9/9/2020,NO,NO,NO,Comp,,Connector,,FGas,,HFSampler,0.111,1.37825,972.36,1.37825,,YES,,,09-Sep-20,85,NO,STest,Tighten,,NTSIF,,,
7583,PETRONAS Energy Canada Ltd.,Active,PETRONAS JULIENNE CREEK B-066-A/094-G-02 002,CD,10-Jul-20,QOGI,KCGEVHLTSCK,7583-1-2020,TParty,1,3,3,,15,1.11,Clear,FLIR,NO,GF320/GFx320,YES,NO,351,YES,2652,7583-2652-Seperator--Connector--11/23/2020,YES,YES,YES,Seperator,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,23-Nov-20,136,NO,OGI,Tighten,,,tightening  retape connection  date between detection and repair is follow up survey Likely repaired earlier,NO,
7776,Crew Energy Inc.,Active,CREW SEPTIMUS 12-27-081-18 001,GP,28-Jan-20,OGI,3.30724E+18,7776-1-2020,TParty,1,3,3,,-2,1,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,365,YES,209514,7776-209514-Heater/Boiler--Valve--2/14/2020,NO,YES,YES,Heater/Boiler,,Valve,,NGas,,HFSampler,0.11,1.365833333,963.6,1.365833333,,YES,Other,Measured,14-Feb-20,17,NO,STest,Tighten,,Other,Repaired,NO,
7778,PETRONAS Energy Canada Ltd.,Active,PETRONAS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,10-Dec-20,QOGI,KIJ1B6R8ZYL,7778-3-2020,TParty,3,3,3,65,-10,3.61,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,5338,7778-5338-Comp--Valve--,NO,NO,YES,Comp,,Valve,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
7791,Tourmaline Oil Corp.,Active,TOURMALINE SUNRISE 15-34-079-17 004,CD,19-Aug-20,QOGI,KE1IWO3ZOLD,7791-3-2020,TParty,3,3,3,70,22,4.44,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,3045,7791-3045-Dehy--Connector--9/15/2020,NO,YES,YES,Dehy,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,15-Sep-20,27,NO,STest,Tighten,,,,NO,
7791,Tourmaline Oil Corp.,Active,TOURMALINE SUNRISE 15-34-079-17 004,CD,19-Aug-20,QOGI,KE1IWO3ZOLD,7791-3-2020,TParty,3,3,3,70,22,4.44,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,3048,7791-3048-Comp--Connector--11/3/2020,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,03-Nov-20,76,NO,STest,Tighten,,NTSIF,Shut down required to depressurize and retape connection.,NO,
7800,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN D-059-J/094-B-16 003,CD,26-Nov-20,QOGI,KHZ1FKL0YGL,7800-2-2020,TParty,2,2,3,124,-4,4.44,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,2468,7800-2468-Comp--Connector--,NO,YES,YES,Comp,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
7808,NorthRiver Midstream G and P Canada Inc.,Active,NRM GP TUPPER CREEK 05-01-077-17 001,GP,19-Mar-20,QOGI,KBMFBMO8KHK,7808-1-2020,TParty,1,3,3,,-12,1.21,Clear,FLIR,NO,GF320/GFx320,NO,NO,264,YES,1591,7808-1591-Tankage--CValve--6/20/2020,NO,NO,NO,Tankage,,CValve,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,20-Jun-20,93,NO,OGI,Replace,,WFSE,,,
7808,NorthRiver Midstream G and P Canada Inc.,Active,NRM GP TUPPER CREEK 05-01-077-17 001,GP,19-Sep-20,QOGI,KF9RA0KP0HR,7808-3-2020,TParty,3,3,3,92,9,1.47,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,264,YES,4551,7808-4551-Tankage--PPump--12/2/2020,NO,NO,NO,Tankage,,PPump,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,02-Dec-20,74,NO,OGI,Replace,,WFSE,,,
7812,NorthRiver Midstream G and P Canada Inc.,Active,NRM GP CABIN D-076-J/094-P-04 002,GP,27-Jun-20,OGI,MEG-3311593273475,7812-1-2020,TParty,1,3,3,,12,3.3,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33110649,7812-33110649-Comp--Connector--6/27/2020,NO,NO,NO,Comp,,Connector,,FGas,,HFSampler,0.11,1.365833333,963.6,1.365833333,,YES,,,27-Jun-20,0,YES,OGI,Tighten,,,,,
7924,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK A-021-I/094-B-09 001,CD,24-May-20,QOGI,KAL9Q0HHDA9,7924-1-2020,TParty,1,3,3,,19,8.61,Clear,FLIR,NO,GF320/GFx320,YES,YES,366,YES,2224,7924-2224-PGen--Valve--5/26/2020,NO,NO,YES,PGen,,Valve,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,26-May-20,2,NO,OGI,Other,Operations repaired leak,,,NO,
7924,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK A-021-I/094-B-09 001,CD,24-Aug-20,QOGI,KE8UNR79IMZ,7924-2-2020,TParty,2,3,3,92,16,2.78,Clear,FLIR,NO,GF320/GFx320,YES,YES,366,YES,3890,7924-3890-Comp--Connector--9/9/2020,NO,YES,YES,Comp,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,09-Sep-20,16,NO,STest,Tighten,,,,NO,
7925,PETRONAS Energy Canada Ltd.,Active,PETRONAS LILYLAKE A-029-J/094-G-02 001,GP,06-Jul-20,QOGI,KCAPZ3AA0O2,7925-1-2020,TParty,1,3,3,,16,2.78,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,2391,7925-2391-Comp--Connector--9/15/2020,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,15-Sep-20,71,NO,STest,Tighten,"""Tightened nipple and retaped
 Verified to be leak free using soap solution""",NTSIF,Observed to be leaking again in 2021  Repair recommendation requires shutdown,YES,2021-12-31
7936,Tourmaline Oil Corp.,Active,TOURMALINE DOE 13-25-080-16 001,GP,10-Oct-20,QOGI,KG2EW56D9V8,7936-3-2020,TParty,3,3,3,128,3,5.56,LRain,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4997,7936-4997-Refrig--Connector--10/15/2020,NO,YES,YES,Refrig,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,15-Oct-20,5,NO,STest,Tighten,,,,NO,
7971,PETRONAS Energy Canada Ltd.,Active,PETRONAS GUNDY CREEK D-004-H/094-B-16 001,CD,15-Jul-20,QOGI,KCNKDSBSW67,7971-1-2020,TParty,1,3,3,,18,0.83,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,2853,7971-2853-Comp--Connector--8/12/2020,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,12-Aug-20,28,NO,STest,RBuild,"""FORMER WO SR1017159
 Pull apart piping and components re tapedope reassemble""",NTSIF,,YES,2021-12-31
17858,Tourmaline Oil Corp.,Active,TOURMALINE LAPRISE CREEK B-024-H/094-G-08 001,GP,20-Jun-20,QOGI,KBNUH33GE1I,17858-2-2020,TParty,2,3,3,78,19,1.75,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,2270,17858-2270-Dehy--Connector--7/2/2020,NO,NO,NO,Dehy,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,02-Jul-20,12,NO,STest,Tighten,Tightened connection. Tested with Snoop.,,,NO,
17858,Tourmaline Oil Corp.,Active,TOURMALINE LAPRISE CREEK B-024-H/094-G-08 001,GP,20-Jun-20,QOGI,KBNUH33GE1I,17858-2-2020,TParty,2,3,3,78,19,1.75,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,2272,17858-2272-Comp--Connector--7/4/2020,NO,NO,NO,Comp,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,04-Jul-20,14,NO,STest,Replace,Replace gauge and retape. Verify not leaking with snoop.,,,NO,
18074,Crew Energy Inc.,Active,CREW WILDER 10-14-082-20 001,GP,26-Jan-20,OGI,3.30724E+18,18074-1-2020,TParty,1,3,3,,-7,2.5,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,202680,18074-202680-Comp--Valve--2/20/2020,NO,YES,YES,Comp,,Valve,,NGas,,HFSampler,0.11,1.365833333,963.6,1.365833333,,YES,Other,Measured,20-Feb-20,25,NO,OGI,Tighten,,Other,Repaired,NO,
18237,Black Swan Energy Ltd.,Active,BLACK SWAN AITKEN CREEK NORTH C-038-C/094-H-04 001,GP,16-Apr-20,QOGI,K91U7P4YHDR,18237-1-2020,TParty,1,3,3,,16,5.28,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,2003,18237-2003-Comp--Connector--6/1/2020,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,01-Jun-20,46,NO,STest,Tighten,,,,YES,2021-12-31
18237,Black Swan Energy Ltd.,Active,BLACK SWAN AITKEN CREEK NORTH C-038-C/094-H-04 001,GP,17-Apr-20,QOGI,K91U7P4YHDR,18237-1-2020,TParty,1,3,3,,10,1.67,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,2024,18237-2024-Refrig--Other-Gauge-5/24/2020,NO,YES,YES,Refrig,,Other,Gauge,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,24-May-20,37,NO,STest,Other,Operations repaired leak,,,NO,
18237,Black Swan Energy Ltd.,Active,BLACK SWAN AITKENCREEKNORTH C-038-C/094-H-04 001,GP,15-Apr-20,QOGI,K91U7P4YHDR,18237-1-2020,TParty,1,3,3,,7,2.78,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,239,18237-239-Refrig--Connector--7/22/2020,NO,YES,YES,Refrig,,Connector,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,22-Jul-20,98,NO,STest,Tighten,,,,,
18237,Black Swan Energy Ltd.,Active,BLACK SWAN AITKENCREEKNORTH C-038-C/094-H-04 001,GP,20-Oct-20,QOGI,KGI7C9UAYRR,18237-3-2020,TParty,3,3,3,77,-3,2.78,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,5147,18237-5147-Refrig--Connector--10/29/2020,NO,YES,YES,Refrig,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,29-Oct-20,9,NO,STest,Tighten,,,,,
26427,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK C-060-A/094-B-16 001,GP,06-Apr-20,QOGI,K8OY9T0RA5W,26427-1-2020,TParty,1,3,3,,4,8.33,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,136,26427-136-Comp--Connector--5/12/2020,NO,NO,YES,Comp,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,12-May-20,36,NO,STest,Tighten,,,,NO,
26427,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK C-060-A/094-B-16 001,GP,07-Apr-20,QOGI,K8OY9T0RA5W,26427-1-2020,TParty,1,3,3,,3,5.28,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,K8RRHPENKDY,26427-K8RRHPENKDY-Comp--CStarter--5/12/2020,NO,NO,YES,Comp,,CStarter,,FGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,12-May-20,35,NO,STest,Tighten,,,,NO,
26427,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK C-060-A/094-B-16 001,GP,27-Aug-20,QOGI,KEBJ12FW38Z,26427-3-2020,TParty,3,3,3,76,19,2.5,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,5659,26427-5659-Tankage--Valve--10/30/2020,NO,NO,YES,Tankage,,Valve,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,YES,,,30-Oct-20,64,NO,STest,Tighten,,,,NO,
26623,Black Swan Energy Ltd.,Active,BLACK SWAN NIG CREEK C-046-C/094-H-04 001,GP,19-Oct-20,QOGI,KGGSDBBWXME,26623-3-2020,TParty,3,3,3,77,-3,3.89,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,2768,26623-2768-MStation--Connector--,NO,YES,YES,MStation,,Connector,,NGas,,QOGI,0.11,1.365833333,963.6,1.365833333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,21-Dec-20,OGI,MEG-3341608567804,26946-3-2020,TParty,3,3,3,63,-1,5.3,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33410953,26946-33410953-Comp--Valve--2/22/2021,NO,NO,NO,Comp,,Valve,,Propane,,HFSampler,0.11,1.365833333,963.6,1.365833333,,YES,,,22-Feb-21,63,NO,OGI,Tighten,,WFSE,,,
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,21-Dec-20,OGI,MEG-3341608567804,26946-3-2020,TParty,3,3,3,63,-1,5.3,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33410954,26946-33410954-Comp--Connector--2/1/2021,NO,NO,NO,Comp,,Connector,,Propane,,HFSampler,0.11,1.365833333,963.6,1.365833333,,YES,,,01-Feb-21,42,NO,STest,Tighten,,Other,Unknown,,
2436,NorthRiver Midstream Inc.,Active,NorthRiver HIGHWAY B-036-I/094-B-16 002,GP,16-Apr-20,OGI,MEG-3311587051561,2436-1-2020,TParty,1,3,3,,6,3.3,Clear,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33110273,2436-33110273-Comp--Connector--10/28/2021,NO,NO,NO,Comp,,Connector,,Butane,,HFSampler,0.109,1.353416667,954.84,1.353416667,,YES,,,28-Oct-21,560,NO,Method21,Tighten,,NTSIF,,,
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,19-Oct-20,OGI,MEG-3741603124718,26946-2-2020,TParty,2,3,3,125,-8,1.7,LSnow,FLIR,NO,GF320/GFx320,NO,NO,365,YES,37410049,26946-37410049-FSystem--Valve--10/21/2020,NO,NO,NO,FSystem,,Valve,,Propane,,HFSampler,0.109,1.353416667,954.84,1.353416667,,YES,,,21-Oct-20,2,NO,OGI,Tighten,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110143,932-34110143-Comp--Valve--9/24/2020,NO,NO,,Comp,,Valve,,NGas,,HFSampler,0.108,1.341,946.08,1.341,,YES,Other,It was measured,24-Sep-20,71,NO,STest,RBuild,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110144,932-34110144-Comp--Valve--9/24/2020,NO,NO,,Comp,,Valve,,NGas,,HFSampler,0.108,1.341,946.08,1.341,,YES,Other,It was measured,24-Sep-20,71,NO,STest,RBuild,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110146,932-34110146-Comp--Valve--9/24/2020,NO,NO,,Comp,,Valve,,NGas,,HFSampler,0.108,1.341,946.08,1.341,,YES,Other,It was measured,24-Sep-20,71,NO,STest,RBuild,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,22-Oct-20,OGI,MEG-3741603379402,932-2-2020,TParty,2,3,3,99,-7,1.7,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410086,932-37410086-Other-Inlet/Discharge Piping-Connector--10/29/2020,NO,NO,,Other,Inlet/Discharge Piping,Connector,,Propane,,HFSampler,0.108,1.341,946.08,1.341,,YES,Other,It was measured,29-Oct-20,7,NO,STest,Tighten,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,22-Oct-20,OGI,MEG-3741603379402,932-2-2020,TParty,2,3,3,99,-7,1.7,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410087,932-37410087-Other-Inlet/Discharge Piping-Connector--10/28/2020,NO,NO,,Other,Inlet/Discharge Piping,Connector,,Propane,,HFSampler,0.108,1.341,946.08,1.341,,YES,Other,It was measured,28-Oct-20,6,NO,STest,Tighten,,,,,
26945,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP FORT NELSON GP C-085-G/094-J-10 002,GP,10-Nov-20,OGI,MEG-3311605020919,26945-3-2020,TParty,3,3,3,71,-14,5,HSnow,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33111423,26945-33111423-Comp--Connector--12/24/2020,NO,NO,NO,Comp,,Connector,,FGas,,HFSampler,0.108,1.341,946.08,1.341,,YES,,,24-Dec-20,44,NO,STest,Tighten,,WFP,,,
26945,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP FORT NELSON GP C-085-G/094-J-10 002,GP,25-Jun-20,OGI,MEG-3311593095435,26945-1-2020,TParty,1,3,3,,17,3.9,Clear,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33110627,26945-33110627-Comp--Valve--11/5/2020,NO,NO,NO,Comp,,Valve,,FGas,,HFSampler,0.107,1.328583333,937.32,1.328583333,,YES,,,05-Nov-20,133,NO,STest,Tighten,,WFSE,,,
26945,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP FORT NELSON GP C-085-G/094-J-10 002,GP,10-Nov-20,OGI,MEG-3311605020919,26945-3-2020,TParty,3,3,3,71,-14,5,HSnow,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33111412,26945-33111412-Comp--Valve--,NO,NO,NO,Comp,,Valve,,NGas,,HFSampler,0.107,1.328583333,937.32,1.328583333,,NO,,,,,NO,,,,NTSIF,,YES,2025-09-01
26951,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP DAWSONCREEK 11-26-078-17 003,GP,14-May-20,OGI,KA79SL7HKC2,26951-1-2020,TParty,1,3,3,,-2,1.05,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,360,YES,30319,26951-30319-Comp--Connector--12/3/2020,NO,NO,NO,Comp,,Connector,,NGas,,HFSampler,0.107,1.328583333,937.32,1.328583333,,YES,,,03-Dec-20,203,NO,OGI,Replace,,NTSIF,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110264,932-34110264-Seperator--Connector--9/24/2020,NO,NO,,Seperator,,Connector,,NGas,,HFSampler,0.106,1.316166667,928.56,1.316166667,,YES,Other,It was measured,24-Sep-20,71,NO,STest,Tighten,,,,,
