X,Y,OBJECTID,FACILITY_ID,FACILITY_TYPE,FACILITY_TYPE_DESC,FACILITY_NAME,STATUS,MAXIMUM_H2S_PERCENT,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
1310270.3392,1581545.2385,14299909,00007546,CS,Compressor Station,CNRL HELMET B-037-H/094-P-02 009,Permit Approved,2,100055306,2006/06/14 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1259181.4561,1608834.2072,14299910,00007547,CS,Compressor Station,NTE CANADA THETLAANDOA D-066-E/094-P-06 002,Active,2,100055317,2006/06/15 00:00:00+00,,,NTE Energy Canada Ltd.,OGAA,FPRC
1257385.3931,1609921.0529,14299911,00007548,CS,Compressor Station,NTE CANADA THETLAANDOA C-078-E/094-P-06 002,Removed,2,100055318,2006/06/15 00:00:00+00,,,NTE Energy Canada Ltd.,OGAA,FPRC
1294717.396,1266884.9017,14299912,00007552,CD,Compressor Dehydrator,BONAVISTA GOOSE 02-27-084-21 001,Removed,3,100055373,2006/06/20 00:00:00+00,,9623636,Bonavista Energy Corporation,OGAA,FPRC
1229108.6847,1620002.9292,14299913,00007835,CD,Compressor Dehydrator,CNRL GOTE B-007-D/094-P-12 001,Active,0.5,100072518,2010/12/02 00:00:00+00,,9704743,Canadian Natural Resources Limited,OGAA,FPRC
1236340.0659,1419416.2162,14299914,00007836,CS,Compressor Station,CNRL TOMMYLAKES A-043-I/094-G-09 002,Removed,3,100072326,2010/11/12 00:00:00+00,,9704818,Canadian Natural Resources Limited,OGAA,FPRC
1176283.8367,1588816.392,14299915,00007837,CS,Compressor Station,OVV MAXHAMISHLAKE C-093-L/094-O-02 001,Active,0,100072323,2010/11/11 00:00:00+00,,9704695,Ovintiv Canada ULC,OGAA,FPRC
1251890.5793,1318235.5123,14299916,00007842,CD,Compressor Dehydrator,COP BLUEBERRY D-050-C/094-A-13 001,Active,13,100073136,2011/02/23 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1222899.6052,1610489.2928,14299917,00007843,CD,Compressor Dehydrator,CNOOC TSEA D-007-I/094-O-08 001,Suspended,0.1,100073137,2011/02/23 00:00:00+00,,9705176,CNOOC Petroleum North America ULC,OGAA,FPRC
1212313.8258,1318834.4575,14299918,00007844,GD,Gas Dehydrator,PETRONAS DAIBER D-072-A/094-B-15 002,Suspended,0,100073054,2011/02/15 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1219716.183,1346008.4669,14299919,00007845,CD,Compressor Dehydrator,PETRONAS TOWN B-070-C/094-G-01 001,Active,0.1,100073190,2011/02/28 00:00:00+00,,9705533,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1204895.7757,1395653.6087,14299920,00007847,CS,Compressor Station,CNRL GREENCREEK C-006-A/094-G-10 002,Removed,1.5,100073095,2011/02/18 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1354564.0037,1234055.3739,14299921,00007848,CD,Compressor Dehydrator,TOURMALINE DOE 01-32-080-15 003,Active,700,100073033,2011/02/12 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1236314.0989,1356519.1024,14299922,00007849,CD,Compressor Dehydrator,PETRONAS JEDNEY C-067-H/094-G-01 001,Active,6,100073197,2011/03/01 00:00:00+00,,9705531,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1122899.0917,1632093.3542,14299923,00007850,GD,Gas Dehydrator,CHEVRON LA JOLIE C-086-F/094-O-12 001,Suspended,40,100073270,2011/03/08 00:00:00+00,,,Chevron Canada Limited,OGAA,FPRC
1307479.8072,1604183.0349,14299924,00008218,DS,Disposal Station,CNRL PEGGOPESH D-079-A/094-P-07 001,Active,,100011194,1989/04/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1236159.4353,1615229.3106,14299925,00007555,DS,Disposal Station,CNRL TSEA D-048-K/094-P-05 003,Permit Approved,0,100055523,2006/07/04 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1322427.5209,1387792.6894,14299926,00007556,CD,Compressor Dehydrator,CNRL DAHL A-041-G/094-H-07 001,Active,,100055641,2006/07/12 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1325205.1938,1266418.6328,14299927,00007560,CD,Compressor Dehydrator,ORPHAN CECILLAKE 06-14-084-18 008,Removed,0.1,100055953,2006/08/02 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1197290.8509,1404522.5892,14299928,00007561,CD,Compressor Dehydrator,PETRONAS GREENCREEK B-006-G/094-G-10 001,Suspended,6,100055971,2006/08/04 00:00:00+00,,9624364,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1296243.6044,1338780.2997,14299929,00007562,CS,Compressor Station,BONTERRA BUICKCREEK D-040-I/094-A-14 002,Active,4.5,100056079,2006/08/14 00:00:00+00,,,Bonterra Energy Corp.,OGAA,FPRC
1254760.7479,1317256.0556,14299930,00007563,GD,Gas Dehydrator,COP BLUEBERRY B-036-C/094-A-13 002,Removed,1.5,100056095,2006/08/15 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1217853.4698,1520133.5526,14299931,00007564,B2,Processing Battery,CANLIN KLUA C-040-G/094-J-09 001,Suspended,1,100056140,2006/08/18 00:00:00+00,,9613440,Canlin Energy Corporation,OGAA,FPRC
1210568.1126,1349222.9574,14299932,00007565,CD,Compressor Dehydrator,PETRONAS JULIENNECREEKNORTH A-002-H/094-G-02 002,Removed,0.1,100056185,2006/08/22 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1321866.8892,1394692.8178,14299933,00007569,CS,Compressor Station,STRATHCONA DAHL D-011-J/094-H-07 001,Removed,0,100056749,2006/09/28 00:00:00+00,,,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1349262.8265,1341103.502,14299934,00007570,CS,Compressor Station,CNRL DOIGRAPIDS C-020-J/094-A-16 002,Active,3,100056273,2006/08/29 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1333587.7681,1214104.7224,14299935,00007858,GP,Gas Processing Plant,ARCRES SUNRISE 13-36-078-18 001,Active,0.1,100073627,2011/04/26 00:00:00+00,,9704550,ARC Resources Ltd.,OGAA,FPRC
1208900.4785,1581498.1366,14299936,00007860,CD,Compressor Dehydrator,TEI KOMIE A-009-K/094-O-01 001,Suspended,0.1,100073786,2011/05/26 00:00:00+00,,9705666,Tallahassee Exploration Inc.,OGAA,FPRC
1237615.0996,1327219.4234,14299937,00007866,CD,Compressor Dehydrator,PETRONAS GUNDY CREEK A-058-H/094-B-16 001,Active,20,100074243,2011/08/12 00:00:00+00,,9705532,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1332707.942,1242646.1408,14299938,00007867,DS,Disposal Station,SECURE SOUTH TAYLOR 08-31-081-17 003,Active,,100074371,2011/08/26 00:00:00+00,,9705693,Secure Energy Services Inc.,OGAA,FPRC
1308625.22,1338299.8727,14299939,00007264,GD,Gas Dehydrator,CNRL BUICKCREEK A-024-L/094-A-15 002,Permit Approved,0,100037222,2003/04/11 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1331727.227,1303114.0349,14299940,00007267,WF,Well Facility,BONAVISTA RIGEL 09-02-88-17 002,Construction Complete,0.1,100037258,2003/04/30 00:00:00+00,2009/06/30 00:00:00+00,,Bonavista Energy Corporation,OGAA,FPRC
1331727.227,1303114.0349,14299941,00007273,CS,Compressor Station,ORPHAN MONTNEY 05-32-086-19 002,Removed,0,100037405,2003/06/13 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1310828.4564,1285190.6309,14299942,00007274,CS,Compressor Station,ORPHAN STODDART 11-16-086-19 001,Removed,0,100037406,2003/06/13 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1334251.6165,1227581.2686,14299943,00017868,B,Battery Site,TOURMALINE SUNRISE 04-17-080-17 001,Active,,100079005,2014/01/16 10:19:35+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1283811.8035,1338002.7037,14299944,00017877,CS,Compressor Station,TOURMALINE BUICKCREEKNORTH C-036-K/094-A-14 003,Suspended,0.5,100079101,2014/01/25 18:52:11+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1327184.3492,1242620.0458,14299945,00017879,SB,Satellite Battery,ARCRES TOWER LAKE 11-34-081-18 009,Active,0,100079126,2014/01/29 09:26:34+00,,,ARC Resources Ltd.,OGAA,FPRC
1225639.4519,1273244.3878,14299946,00018194,CD,Compressor Dehydrator,CNRL GRAHAM C-077-F/094-B-08 001,Active,20,100081869,2015/03/16 12:04:38+00,,9708930,Canadian Natural Resources Limited,OGAA,FPRC
1334735.125,1211216.1981,14299947,00018196,DS,Disposal Station,ARCRES SUNRISE 02-25-078-18 003,Active,1000,100081877,2015/03/17 15:34:04+00,,,ARC Resources Ltd.,OGAA,FPRC
1198935.1211,1352322.673,14299948,00018197,CD,Compressor Dehydrator,PETRONAS JULIENNE CREEK A-046-G/094-G-02 001,Active,20,100081884,2015/03/18 08:12:40+00,,9708615,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1337130.8429,1169196.0732,14299949,00007439,CS,Compressor Station,OVV SUNDOWN C-083-G/093-P-07 002,Permit Approved,0,100048324,2005/05/30 00:00:00+00,,,Ovintiv Canada ULC,OGAA,FPRC
1378739.0429,1149251.629,14299950,00007460,CS,Compressor Station,CVE ENERGY KELLY D-033-I/093-P-01 001,Suspended,0,100051178,2005/11/29 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1221267.4869,1328610.4766,14299951,00007461,CS,Compressor Station,PETRONAS BLAIR C-079-F/094-B-16 003,Permit Approved,0,100051422,2005/12/06 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1317116.6908,1127585.6896,14299952,00007462,GD,Gas Dehydrator,CANLIN WOLVERINE C-052-A/093-P-03 002,Active,20,100051508,2005/12/08 00:00:00+00,,9622021,Canlin Energy Corporation,OGAA,FPRC
1322435.4032,1202743.2038,14299953,00007463,GP,Gas Processing Plant,SHELL BRASSEY 07-34-077-19 001,Active,0.30000001,100053176,2006/02/05 00:00:00+00,,9622011,Shell Canada Limited,OGAA,FPRC
1320999.3202,1276150.4542,14299954,00007464,CD,Compressor Dehydrator,PETRONAS STODDART 12-16-085-18 003,Suspended,0,100051727,2005/12/14 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1376483.7763,1161151.1181,14299955,00007466,GP,Gas Processing Plant,VMGPI CUTBANK C-064-A/093-P-08 002,Active,5,100052460,2006/01/10 00:00:00+00,,9621917,Veresen Midstream General Partner Inc.,OGAA,FPRC
1349386.0527,1376334.7861,14299956,00007470,CS,Compressor Station,TAQA NORTH CHINCHAGARIVER C-096-J/094-H-01 003,Removed,0,100052494,2006/01/11 00:00:00+00,,,TAQA North Ltd.,OGAA,FPRC
1342514.1582,1547672.6904,14299957,00007472,GP,Gas Processing Plant,HARVEST SHEKILIE B-046-A/094-I-16 002,Suspended,1.79999995,100052839,2006/01/24 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1343992.2427,1546040.1917,14299958,00007473,GP,Gas Processing Plant,HARVEST SHEKILIE B-024-A/094-I-16 003,Suspended,1.79999995,100052840,2006/01/24 00:00:00+00,,,Harvest Operations Corp.,OGAA,FPRC
1356510.3808,1304446.8407,14299959,00007474,CS,Compressor Station,TOURMALINE BOUNDARYLAKE 05-04-088-14 002,Permit Approved,0.69999999,100052876,2006/01/25 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1242788.9295,1386529.8372,14299960,00007476,CS,Compressor Station,CANLIN LAPRISECREEK D-087-E/094-H-05 003,Removed,0,100053030,2006/01/31 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1244303.9696,1383919.2334,14299961,00007477,WF,Well Facility,CANLIN LAPRISECREEK D-055-E/094-H-05 001,Active,0,100053099,2006/02/02 00:00:00+00,,9625190,Canlin Energy Corporation,OGAA,FPRC
1319244.9017,1316250.1597,14299962,00007119,CS,Compressor Station,CNRL RIGEL D-072-K/094-A-10 002,Active,0,100032106,2001/12/06 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1241818.9907,1345174.3708,14299963,00008294,CS,Compressor Station,AITKEN GAS NIGCREEKWEST B-041-A/094-G-01 003,Active,0,100013854,1992/12/01 00:00:00+00,,,Aitken Creek Gas Storage ULC,OGAA,FPRC
1268491.3106,1533120.3993,14299964,00008324,CD,Compressor Dehydrator,NTE CANADA SIERRA A-050-K/094-I-11 003,Removed,2.93000007,100016050,1994/07/07 00:00:00+00,,,NTE Energy Canada Ltd.,OGAA,FPRC
1262689.0184,1537691.4534,14299965,00008337,CD,Compressor Dehydrator,CREW SIERRA C-097-L/094-I-11 001,Removed,,100016970,1994/12/22 00:00:00+00,,9612361,Crew Energy Inc.,OGAA,FPRC
1261898.7666,1617412.528,14299966,00007116,CD,Compressor Dehydrator,ERIKSON HELMET C-051-L/094-P-06 001,Active,0,100032104,2001/12/06 00:00:00+00,,9608764,Erikson National Energy Inc.,OGAA,FPRC
1162588.8248,1624315.3051,14299967,00007117,CD,Compressor Dehydrator,CREW WINDFLOWER D-081-B/094-O-11 001,Suspended,0,100032105,2001/12/06 00:00:00+00,,9608806,Crew Energy Inc.,OGAA,FPRC
1305569.192,1323451.4676,14299968,00007120,CS,Compressor Station,CNRL BUICKCREEK C-069-D/094-A-15 002,Active,0.1,100032107,2001/12/06 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1356159.6929,1357482.2792,14299969,00007129,DS,Disposal Station,CNRL LADYFERN C-089-A/094-H-01 001,Active,0,100032397,2001/12/21 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1369377.7951,1111091.6903,14299970,00007130,CS,Compressor Station,CNRL HIDINGCREEK D-039-G/093-I-16 002,Active,0,100032588,2002/01/10 00:00:00+00,,9621129,Canadian Natural Resources Limited,OGAA,FPRC
1370865.5285,1117920.0414,14299971,00007131,CS,Compressor Station,CNRL HIDINGCREEK D-006-J/093-I-16 002,Active,0,100032589,2002/01/10 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1359782.3434,1363274.6249,14299972,00007134,CS,Compressor Station,CNRL LADYFERN D-044-H/094-H-01 002,Active,0,100032767,2002/01/23 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1353244.657,1366357.6638,14299973,00007135,CS,Compressor Station,CNRL LADYFERN C-082-G/094-H-01 002,Active,0,100032781,2002/01/24 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1367863.3844,1144127.5695,14299974,00007136,CS,Compressor Station,BENCH CREEK RES NOEL A-097-G/093-P-01 001,Active,0,100032892,2002/01/31 00:00:00+00,,9609512,Bench Creek Resources Ltd.,OGAA,FPRC
1357275.9023,1379910.2639,14299975,00007401,CS,Compressor Station,TAQA NORTH CHINCHAGARIVER C-025-A/094-H-08 002,Suspended,0,100047006,2005/02/01 00:00:00+00,,,TAQA North Ltd.,OGAA,FPRC
1359634.2305,1386571.8552,14299976,00007402,CS,Compressor Station,TAQA NORTH CHINCHAGARIVER C-091-A/094-H-08 001,Active,0,100047007,2005/02/01 00:00:00+00,,9619545,TAQA North Ltd.,OGAA,FPRC
1312747.94,1280190.9675,14299977,00007403,CS,Compressor Station,PREDATOR OIL BC STODDART 06-34-085-19 002,Permit Approved,0,100047008,2005/02/01 00:00:00+00,,,Predator Oil BC Ltd.,OGAA,FPRC
1190599.5231,1325718.6242,14299978,00007406,GD,Gas Dehydrator,CNRL CYPRESS A-070-F/094-B-15 002,Active,,100047238,2005/02/09 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1295407.8216,1361707.9486,14299979,00007407,CS,Compressor Station,CNRL MIKE A-089-H/094-H-03 001,Active,0,100047275,2005/02/10 00:00:00+00,,9619471,Canadian Natural Resources Limited,OGAA,FPRC
1315655.5934,1596874.8725,14299980,00007408,CS,Compressor Station,CNRL PEGGOPESH A-098-L/094-P-01 003,Permit Approved,0,100047276,2005/02/10 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1289792.4109,1359758.3004,14299981,00007409,CS,Compressor Station,CNRL BIRLEYCREEK D-067-G/094-H-03 002,Active,0,100047409,2005/02/16 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1300895.231,1361513.2887,14299982,00007410,GD,Gas Dehydrator,CAGL PICKELL D-072-H/094-H-03 001,Removed,1,100047410,2005/02/16 00:00:00+00,,,Canadian Arctic Gas Ltd.,OGAA,FPRC
1375655.7042,1117542.8475,14299983,00007411,CS,Compressor Station,CNRL HIDINGCREEK D-100-H/093-I-16 002,Active,0,100047447,2005/02/17 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1369451.647,1178045.6433,14299984,00007412,CS,Compressor Station,STRATHCONA TUPPERCREEK B-051-J/093-P-08 002,Removed,0,100048345,2005/06/02 00:00:00+00,,,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1297379.4773,1639483.09,14299985,00007414,CS,Compressor Station,CNRL HELMETNORTH C-069-G/094-P-10 003,Permit Approved,0,100047549,2005/02/23 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1318165.5522,1592657.8235,14299986,00007415,CS,Compressor Station,CNRL PEGGOPESH D-045-L/094-P-01 002,Active,0,100047586,2005/02/25 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1288386.4137,1610392.211,14299987,00007417,CS,Compressor Station,OVV HELMET A-065-E/094-P-07 001,Removed,0,100047588,2005/02/25 00:00:00+00,,,Ovintiv Canada ULC,OGAA,FPRC
1299735.6376,1315622.7049,14299988,00007418,CS,Compressor Station,CNRL BUICKCREEK C-087-I/094-A-11 001,Under Construction,8,100047646,2005/03/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1259106.533,1290869.2715,14299989,00007420,CD,Compressor Dehydrator,PETRONAS BERNADET 04-16-087-24 001,Removed,0,100047751,2005/03/07 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1343676.2098,1505999.6973,14299990,00007137,CS,Compressor Station,CVE ENERGY BIVOUAC B-099-H/094-I-08 001,Active,0,100032921,2002/02/04 00:00:00+00,,9618039,Cenovus Energy Inc.,OGAA,FPRC
1182387.7916,1523357.9729,14299991,00007140,GD,Gas Dehydrator,CANLIN CLARKELAKE A-099-F/094-J-10 006,Active,0.1,100032924,2002/02/04 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1349356.3454,1367770.0672,14299992,00007142,CS,Compressor Station,CNRL LADYFERN C-007-J/094-H-01 003,Removed,,100032978,2002/02/07 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1352109.1261,1365682.8817,14299993,00007143,CS,Compressor Station,CNRL LADYFERN D-074-G/094-H-01 002,Active,0,100032979,2002/02/07 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1350672.6033,1366182.7125,14299994,00007144,CS,Compressor Station,CNRL LADYFERN D-086-G/094-H-01 002,Active,0,100033015,2002/02/08 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1347012.0347,1367790.7785,14299995,00007146,CS,Compressor Station,CNRL LADYFERN C-010-J/094-H-01 003,Active,0,100033017,2002/02/08 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1382199.5822,1104435.5088,14299996,00007148,CS,Compressor Station,CNRL HIDINGCREEK B-053-A/093-I-16 002,Active,0,100033078,2002/02/13 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1253817.5808,1527393.3381,14299997,00007150,GD,Gas Dehydrator,ARCRES SAHTANEH B-100-H/094-I-12 002,Removed,0.60000002,100019472,1996/11/01 00:00:00+00,,,ARC Resources Ltd.,OGAA,FPRC
1346325.2317,1439765.8791,14299998,00007152,CS,Compressor Station,CNRL RING C-073-B/094-H-16 003,Active,0,100033227,2002/02/26 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1274771.6428,1384005.0596,14299999,00007154,CS,Compressor Station,TOURMALINE MARTIN C-034-E/094-H-06 002,Permit Approved,0,100048033,2005/04/12 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1295767.6775,1302604.0962,14300000,00007156,DS,Disposal Station,SECURE SILVERBERRY 16-07-088-20 001,Active,20,100033957,2002/08/20 00:00:00+00,,,Secure Energy Services Inc.,OGAA,FPRC
1179509.4531,1384539.6975,14300001,00007157,GD,Gas Dehydrator,TIDEWATER POCKETKNIFE C-091-H/094-G-06 001,Suspended,0.1,100066419,2008/10/30 09:56:14+00,,,Tidewater Midstream and Infrastructure Ltd.,OGAA,FPRC
1178581.8478,1387713.727,14300002,00007158,GP,Gas Processing Plant,TIDEWATER POCKETKNIFE B-032-I/094-G-06 002,Removed,0.1,100029099,2001/01/01 00:00:00+00,,,Tidewater Midstream and Infrastructure Ltd.,OGAA,FPRC
1358820.6884,1359479.3118,14300003,00007162,DS,Disposal Station,CNRL LADYFERN C-005-H/094-H-01 002,Active,0,100033484,2002/03/28 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1317020.9328,1267326.9244,14300004,00007163,DS,Disposal Station,AQT FORTSTJOHN 06-24-084-19 001,Permit Approved,0,100033498,2002/04/08 00:00:00+00,,,AQT Water Management Inc.,OGAA,FPRC
1352755.5151,1306019.9415,14300005,00007164,CD,Compressor Dehydrator,TOURMALINE BOUNDARYLAKENORTH 08-12-088-15 001,Active,0.5,100033510,2002/04/12 00:00:00+00,,9609750,Tourmaline Oil Corp.,OGAA,FPRC
1367566.3586,1151906.6957,14300006,00007174,CS,Compressor Station,CNRL NOEL C-076-J/093-P-01 002,Permit Approved,0,100033818,2002/07/23 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1292685.2081,1293675.6255,14300007,00007175,DS,Disposal Station,SECURE STODDARTWEST 10-14-087-21 003,Suspended,0,100033824,2002/07/24 00:00:00+00,,,Secure Energy Services Inc.,OGAA,FPRC
1218687.2244,1386189.2043,14300008,00007189,CS,Compressor Station,CNRL JEDNEY D-099-F/094-G-08 002,Permit Approved,2,100033976,2002/08/23 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1338965.0074,1314064.9286,14300009,00007185,CD,Compressor Dehydrator,CNRL CURRANT C-036-L/094-A-09 002,Active,0,100033968,2002/08/21 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1298535.1669,1609353.4112,14300010,00007187,CD,Compressor Dehydrator,CNRL HELMET A-041-F/094-P-07 001,Suspended,0,100033970,2002/08/22 00:00:00+00,,9610077,Canadian Natural Resources Limited,OGAA,FPRC
1230916.7327,1364403.6451,14300011,00007188,CS,Compressor Station,PETRONAS JEDNEY C-054-J/094-G-01 001,Active,1.5,100033975,2002/08/23 00:00:00+00,,9610104,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1192734.9765,1522206.1836,14300012,00007190,GD,Gas Dehydrator,CANLIN CLARKELAKE A-075-G/094-J-10 003,Active,0.2,100033992,2002/08/28 00:00:00+00,,9604354,Canlin Energy Corporation,OGAA,FPRC
1330988.4093,1315375.809,14300013,00007195,CD,Compressor Dehydrator,BONAVISTA RIGEL D-057-I/094-A-10 001,Suspended,0.1,100034091,2002/09/17 00:00:00+00,,,Bonavista Energy Corporation,OGAA,FPRC
1377475.0389,1164125.3618,14300014,00007197,CS,Compressor Station,CVE ENERGY CUTBANK D-093-A/093-P-08 002,Removed,0,100034496,2002/10/31 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1374308.1525,1167922.5143,14300015,00007198,CS,Compressor Station,CVE ENERGY CUTBANK B-046-H/093-P-08 002,Removed,0,100034497,2002/10/31 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1296886.6984,1594762.5771,14300016,00007201,CS,Compressor Station,ISH HELMET C-084-K/094-P-02 001,Active,0.1,100034886,2002/11/27 00:00:00+00,,9610680,Ish Energy Ltd.,OGAA,FPRC
1345908.9437,1292143.8877,14300017,00007213,CD,Compressor Dehydrator,CNRL SIPHON 06-31-086-15 001,Active,0.69999999,100035315,2002/12/17 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1377914.5002,1117543.7353,14300018,00007214,CS,Compressor Station,CNRL HIDINGCREEK C-097-H/093-I-16 003,Active,0,100035316,2002/12/17 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1360562.7184,1228887.2466,14300019,00007217,CD,Compressor Dehydrator,LONGSHORE DOE 12-12-080-15 001,Removed,0,100036031,2003/01/22 00:00:00+00,,,Longshore Resources Ltd.,OGAA,FPRC
1292862.2259,1667845.4769,14300020,00007219,CS,Compressor Station,CNRL MIDWINTER C-072-F/094-P-15 001,Under Construction,0,100036100,2003/01/24 00:00:00+00,,9611827,Canadian Natural Resources Limited,OGAA,FPRC
1249888.2168,1654014.0871,14300021,00007220,CD,Compressor Dehydrator,CNRL PETITOTRIVER D-055-A/094-P-13 001,Permit Approved,0,100036208,2003/01/29 00:00:00+00,,9611433,Canadian Natural Resources Limited,OGAA,FPRC
1359702.2478,1360424.4224,14300022,00007222,CS,Compressor Station,CNRL LADYFERN C-014-H/094-H-01 003,Active,0,100036222,2003/01/30 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
