FACILITYID,FACILITYNAME,FACILITYTYPE_CODE,FROMWANUM,FROMFACILITYID,CANCELDATE,REMOVALDATE,SUSPENDEDDATE,EFFECTIVEDATE,TERMINATIONDATE,LINKAGEPRODUCT,LINKAGETYPE
8102,PENGROWTH FIREWEED A-056-H/094-A-13 001,SM,1201,NULL,NULL,NULL,NULL,1-Apr-89,1-Jan-01,Gas,PP
8107,CNRL HELMET A-067-K/094-P-07 001,SM,3616,NULL,NULL,NULL,NULL,1-Apr-89,1-Jan-00,Gas,PP
8107,CNRL HELMET A-067-K/094-P-07 001,SM,2839,NULL,NULL,NULL,NULL,1-Apr-89,1-Jan-00,Gas,PP
8107,CNRL HELMET A-067-K/094-P-07 001,SM,3690,NULL,NULL,NULL,NULL,1-Apr-89,1-Jan-00,Gas,PP
8108, NIGCREEK A-069-A/094-H-04 001,SM,819,NULL,NULL,1-Jul-96,NULL,1-Apr-89,1-Jul-96,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,13647,NULL,NULL,NULL,NULL,1-Nov-02,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,14021,NULL,NULL,NULL,NULL,1-May-06,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,14107,NULL,NULL,NULL,NULL,1-Jul-02,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,14652,NULL,NULL,NULL,NULL,1-Jul-02,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,14652,NULL,NULL,NULL,NULL,1-Aug-05,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,14710,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,16466,NULL,NULL,NULL,NULL,1-Mar-04,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,16470,NULL,NULL,NULL,NULL,1-Mar-04,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,16472,NULL,NULL,NULL,NULL,1-May-04,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,16686,NULL,NULL,NULL,NULL,1-Mar-04,1-Nov-05,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,16689,NULL,NULL,NULL,NULL,1-Mar-04,NULL,Gas,PP
7143,CNRL LADYFERN D-074-G/094-H-01 002,CS,16910,NULL,NULL,NULL,NULL,1-Mar-04,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,3991,NULL,NULL,NULL,NULL,1-Oct-01,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,4987,NULL,NULL,NULL,NULL,1-Oct-01,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,6956,NULL,NULL,NULL,NULL,1-Oct-01,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,6956,NULL,NULL,NULL,NULL,1-Oct-01,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,9404,NULL,NULL,NULL,NULL,NULL,NULL,Oil,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,10627,NULL,NULL,NULL,NULL,1-Jun-02,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,14161,NULL,NULL,NULL,NULL,1-Jun-02,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,14161,NULL,NULL,NULL,NULL,1-Jun-02,1-Sep-02,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,14161,NULL,NULL,NULL,NULL,1-Oct-02,NULL,Gas,PP
7038,CANLIN BOUNDARYLAKE 12-10-085-14 004,B2,15092,NULL,NULL,NULL,NULL,NULL,NULL,Oil,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29652,NULL,NULL,NULL,NULL,1-Jun-17,NULL,Gas,PP
17905,ARCRES ALTARES 04-20-084-24 002,B,32249,NULL,NULL,NULL,NULL,1-Mar-17,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23094,NULL,NULL,NULL,NULL,1-Oct-07,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23570,NULL,NULL,NULL,NULL,1-Mar-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23571,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23579,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23580,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23583,NULL,NULL,NULL,NULL,1-Jul-08,NULL,Gas,PP
26325,SRL NIGCREEK C-039-D/094-H-03 003,PG,31597,NULL,NULL,NULL,NULL,1-Jan-17,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23616,NULL,NULL,NULL,NULL,1-Mar-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23617,NULL,NULL,NULL,NULL,1-Mar-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23756,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23769,NULL,NULL,NULL,NULL,1-Apr-08,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,6403,NULL,NULL,NULL,NULL,1-Sep-06,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,6915,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,18217,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,20130,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,20179,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,20184,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,20184,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,20257,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,20631,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,21255,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,21269,NULL,NULL,NULL,NULL,1-Sep-06,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,21377,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,21486,NULL,NULL,NULL,NULL,1-Feb-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,21495,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,21501,NULL,NULL,NULL,NULL,1-Feb-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,22843,NULL,NULL,NULL,NULL,1-Aug-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,22969,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,22969,NULL,NULL,NULL,NULL,1-Oct-08,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,23002,NULL,NULL,NULL,NULL,1-Oct-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,23097,NULL,NULL,NULL,NULL,1-Sep-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,23344,NULL,NULL,NULL,NULL,1-Nov-07,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,25866,NULL,NULL,NULL,NULL,1-Apr-10,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,25866,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,25876,NULL,NULL,NULL,NULL,1-Apr-10,NULL,Gas,PP
7504,PROGRESS BERNADET 03-29-087-24 004,CD,25876,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7927,HARVEST HAYRIVER C-006-G/094-I-09 001,SB,28603,NULL,NULL,NULL,NULL,1-Mar-13,NULL,Oil,PP
7927,HARVEST HAYRIVER C-006-G/094-I-09 001,SB,28603,NULL,NULL,NULL,NULL,1-Mar-13,NULL,Oil,PP
7927,HARVEST HAYRIVER C-006-G/094-I-09 001,SB,28604,NULL,NULL,NULL,NULL,1-Mar-13,NULL,Oil,PP
7927,HARVEST HAYRIVER C-006-G/094-I-09 001,SB,28604,NULL,NULL,NULL,NULL,1-Mar-13,NULL,Oil,PP
7927,HARVEST HAYRIVER C-006-G/094-I-09 001,SB,28604,NULL,NULL,NULL,NULL,1-Mar-13,NULL,Oil,PP
7647,PROGRESS LILYLAKE B-012-J/094-G-02 003,CD,385,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7647,PROGRESS LILYLAKE B-012-J/094-G-02 003,CD,17759,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23770,NULL,NULL,NULL,NULL,1-Dec-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23784,NULL,NULL,NULL,NULL,1-May-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23786,NULL,NULL,NULL,NULL,1-May-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23919,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23920,NULL,NULL,NULL,NULL,1-Jun-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,23921,NULL,NULL,NULL,NULL,1-Jul-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24010,NULL,NULL,NULL,NULL,1-Aug-08,1-Aug-08,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24011,NULL,NULL,NULL,NULL,1-Aug-08,1-Aug-08,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24012,NULL,NULL,NULL,NULL,1-Aug-08,1-Aug-08,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24024,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25869,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25869,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25880,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25880,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25880,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25880,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25880,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25880,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
6423,PENGROWTH OAK 05-28-086-18 004,PG,8149,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7691,POLAR STAR THETLAANDOA D-056-G/094-P-06 004,B,19225,NULL,NULL,NULL,NULL,NULL,NULL,Oil,PP
7691,POLAR STAR THETLAANDOA D-056-G/094-P-06 004,B,19225,NULL,NULL,NULL,NULL,1-Feb-08,NULL,Oil,PP
7815,CNRL OJAY D-055-A/093-I-09 001,CD,25869,NULL,NULL,NULL,NULL,1-Nov-10,NULL,Gas,PP
7715,CNRL WOLVERINE D-065-A/093-P-03 001,GD,23147,NULL,NULL,NULL,4-Jul-16,1-Dec-08,NULL,Gas,PP
7715,CNRL WOLVERINE D-065-A/093-P-03 001,GD,23147,NULL,NULL,NULL,4-Jul-16,1-Dec-08,NULL,Gas,PP
7715,CNRL WOLVERINE D-065-A/093-P-03 001,GD,23147,NULL,NULL,NULL,4-Jul-16,1-Dec-08,NULL,Gas,PP
7748,PROGRESS GREENCREEK B-010-A/094-G-10 003,GD,23895,NULL,NULL,NULL,NULL,1-Dec-08,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16731,NULL,NULL,NULL,NULL,1-Sep-05,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16732,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16759,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16759,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16760,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16770,NULL,NULL,NULL,NULL,1-Apr-04,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16770,NULL,NULL,NULL,NULL,1-Apr-04,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16774,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16819,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16848,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16848,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16852,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16853,NULL,NULL,NULL,NULL,1-Aug-07,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16935,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16937,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16937,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7314,VMGPI KELLY A-038-I/093-P-01 002,CD,16937,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
7455,SEC PETITOTRIVER D-061-L/094-P-12 001,CD,22014,NULL,NULL,NULL,18-Jun-13,NULL,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,15855,NULL,NULL,NULL,NULL,1-Apr-04,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,15879,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,16065,NULL,NULL,NULL,NULL,1-Apr-05,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,17941,NULL,NULL,NULL,NULL,1-Apr-12,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,18822,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,18823,NULL,NULL,NULL,NULL,1-Apr-05,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,19970,NULL,NULL,NULL,NULL,1-Feb-06,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,20021,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,20204,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,20387,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,20469,NULL,NULL,NULL,NULL,1-Apr-12,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,20849,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
7235,CNRL DAHL B-061-H/094-H-07 001,CD,21008,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
7556,CNRL DAHL A-041-G/094-H-07 001,CD,4244,NULL,NULL,NULL,NULL,1-Mar-06,NULL,Gas,PP
7556,CNRL DAHL A-041-G/094-H-07 001,CD,17941,NULL,NULL,NULL,NULL,1-Mar-06,1-Apr-12,Gas,PP
7556,CNRL DAHL A-041-G/094-H-07 001,CD,20469,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7556,CNRL DAHL A-041-G/094-H-07 001,CD,20469,NULL,NULL,NULL,NULL,1-Apr-06,1-Apr-12,Gas,PP
7556,CNRL DAHL A-041-G/094-H-07 001,CD,21928,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7556,CNRL DAHL A-041-G/094-H-07 001,CD,22615,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7519,LEUCROTTA BOUNDARYLAKENORTH 14-36-087-15 002,B,19973,NULL,NULL,NULL,NULL,1-Mar-06,NULL,Oil,PP
7519,LEUCROTTA BOUNDARYLAKENORTH 14-36-087-15 002,B,19973,NULL,NULL,NULL,NULL,1-Jan-07,NULL,Oil,PP
8324,SEC SIERRA A-050-K/094-I-11 003,CD,7147,NULL,NULL,NULL,NULL,1-Jul-00,1-Nov-03,Gas,PP
8324,SEC SIERRA A-050-K/094-I-11 003,CD,8189,NULL,NULL,NULL,NULL,1-Jul-00,NULL,Gas,PP
8324,SEC SIERRA A-050-K/094-I-11 003,CD,8326,NULL,NULL,NULL,NULL,1-Jul-00,1-Nov-03,Gas,PP
8324,SEC SIERRA A-050-K/094-I-11 003,CD,8476,NULL,NULL,NULL,NULL,1-Sep-94,1-Sep-97,Gas,PP
8324,SEC SIERRA A-050-K/094-I-11 003,CD,8476,NULL,NULL,NULL,NULL,1-Nov-97,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31946,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31944,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31943,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,20632,NULL,NULL,NULL,NULL,1-Mar-09,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,20633,NULL,NULL,NULL,NULL,1-Jan-06,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,20945,NULL,NULL,NULL,NULL,1-Feb-06,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31862,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31945,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,27292,NULL,NULL,NULL,NULL,1-Sep-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31948,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,30591,NULL,NULL,NULL,NULL,1-Sep-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,32202,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,20945,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,15702,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Water,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,24350,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Water,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,20978,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,13926,NULL,NULL,NULL,NULL,1-May-01,1-Nov-10,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,13926,NULL,NULL,NULL,NULL,1-Aug-03,1-Nov-10,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,13926,NULL,NULL,NULL,NULL,1-Aug-08,1-Nov-10,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,14888,NULL,NULL,NULL,NULL,1-Sep-02,1-Nov-10,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,14888,NULL,NULL,NULL,NULL,1-Sep-02,1-Nov-10,Gas,PP
8552,ECA FIREWEED A-048-A/094-A-13 003,SM,NULL,7287,NULL,NULL,NULL,1-Dec-03,NULL,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,15704,NULL,NULL,NULL,NULL,1-Mar-03,1-Nov-10,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,15704,NULL,NULL,NULL,NULL,1-Mar-03,1-Nov-10,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,27593,NULL,NULL,NULL,NULL,NULL,1-Jun-14,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,16154,NULL,NULL,NULL,NULL,1-Sep-03,1-Nov-10,Gas,PP
8494,PROGRESS BLUEBERRY B-018-E/094-A-13 003,GD,16549,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,29899,NULL,NULL,NULL,NULL,1-Sep-14,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,16260,NULL,NULL,NULL,NULL,1-May-14,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,27593,NULL,NULL,NULL,NULL,1-Jun-14,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,30359,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,30463,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,30419,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,30417,NULL,NULL,NULL,NULL,1-Dec-14,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,30783,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7287,KELT LNG FIREWEED C-016-A/094-A-13 004,CD,31076,NULL,NULL,NULL,NULL,1-Apr-15,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,31885,NULL,NULL,NULL,NULL,1-Jun-17,NULL,Water,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,25418,NULL,NULL,NULL,NULL,1-Sep-17,NULL,Gas,PP
18270,ARCRES DAWSON CREEK 13-07-080-14 002,GP,27291,NULL,NULL,NULL,NULL,1-Sep-17,NULL,Gas,PP
7290,SEC GUNNELLCREEK B-065-B/094-P-04 001,CD,21461,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
7290,SEC GUNNELLCREEK B-065-B/094-P-04 001,CD,21462,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7290,SEC GUNNELLCREEK B-065-B/094-P-04 001,CD,21632,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7290,SEC GUNNELLCREEK B-065-B/094-P-04 001,CD,21650,NULL,NULL,NULL,NULL,1-Jun-07,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24025,NULL,NULL,NULL,NULL,1-Nov-08,NULL,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,31255,NULL,NULL,NULL,NULL,1-Dec-16,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24038,NULL,NULL,NULL,NULL,1-Oct-08,NULL,Gas,PP
7452,VMGPI SWANLAKE A-029-H/093-P-09 002,CS,24150,NULL,NULL,NULL,NULL,1-Oct-08,NULL,Gas,PP
7822,PROGRESS GRAHAM C-087-F/094-B-08 001,CD,26046,NULL,NULL,NULL,NULL,1-Oct-10,1-Oct-15,Gas,PP
7822,PROGRESS GRAHAM C-087-F/094-B-08 001,CD,26230,NULL,NULL,NULL,NULL,1-Jan-11,1-Oct-15,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,31256,NULL,NULL,NULL,NULL,1-Dec-16,NULL,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,31257,NULL,NULL,NULL,NULL,1-Dec-16,NULL,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,30360,NULL,NULL,NULL,NULL,1-Jan-17,NULL,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,28225,NULL,NULL,NULL,NULL,1-Mar-13,1-Oct-15,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,28340,NULL,NULL,NULL,NULL,1-Mar-13,1-Oct-15,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,28543,NULL,NULL,NULL,NULL,1-Jul-13,1-Oct-15,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,28619,NULL,NULL,NULL,NULL,1-Sep-13,1-Oct-15,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,30361,NULL,NULL,NULL,NULL,1-Jul-12,NULL,Gas,PP
7652,SEMC DOE 02-25-080-15 001,GP,NULL,7826,NULL,NULL,NULL,1-Sep-10,1-Sep-15,Gas,PP
8659,LEUCROTTA DOE 12-24-080-15 003,SM,NULL,7932,NULL,NULL,NULL,1-Jan-13,NULL,Gas,PP
7894,PROGRESS LILYLAKE B-038-J/094-G-02 001,CD,30362,NULL,NULL,NULL,NULL,1-Dec-16,NULL,Gas,PP
